YYYY-MM-DD,Q,model output
2024-02-01,10.881,317.5431417430087
2024-02-02,9.588,314.09480407878203
2024-02-03,9.122,310.6864593787458
2024-02-04,8.373,309.18312097432903
2024-02-05,7.101,308.1434494249547
2024-02-06,6.165,305.4007173040015
2024-02-07,5.551,303.0876257053378
2024-02-08,5.609,299.8069541936854
2024-02-09,6.591,296.5643271539758
2024-02-10,10.144,293.35930248999324
2024-02-11,21.601,290.1914432424251
2024-02-12,48.692,287.0603175291812
2024-02-13,56.599,289.674653769647
2024-02-14,43.52,286.54954289716954
2024-02-15,33.847,285.51385544075936
2024-02-16,31.905,303.3457918396103
2024-02-17,30.655,306.1093515355361
2024-02-18,25.722,302.7937887066839
2024-02-19,22.311,334.7079806611103
2024-02-20,26.616,360.7591466486178
2024-02-21,37.624,356.8100443048369
2024-02-22,45.193,355.55777007773906
2024-02-23,53.177,351.6690130160116
2024-02-24,37.53,347.82536462014906
2024-02-25,27.605,368.23465671030453
2024-02-26,24.179,364.1989497656853
2024-02-27,22.143,360.2100585122737
2024-02-28,20.036,356.26743895993076
2024-02-29,17.869,354.11543936391047
2024-03-01,15.36,364.0789541246395
2024-03-02,13.291,368.7247492716574
2024-03-03,13.725,379.09123853856664
2024-03-04,12.345,378.9981033808834
2024-03-05,13.242,375.16124630934655
2024-03-06,14.085,371.0453395250947
2024-03-07,13.252,366.97717936851916
2024-03-08,12.48,366.847792928525
2024-03-09,11.014,362.911680293648
2024-03-10,9.664,359.2137654130303
2024-03-11,8.617,355.8609322214665
2024-03-12,7.827,351.96892234187743
2024-03-13,7.301,348.1220573749787
2024-03-14,6.886,344.3198127519329
2024-03-15,6.623,341.7911791482839
2024-03-16,6.416,338.87447762034697
2024-03-17,6.288,335.17949736728855
2024-03-18,6.914,374.3150208903471
2024-03-19,8.396,371.6779807174269
2024-03-20,9.661,367.6026832976733
2024-03-21,13.896,364.8380300392273
2024-03-22,17.059,363.3573709253726
2024-03-23,16.167,359.58342832489484
2024-03-24,16.147,377.33900282490526
2024-03-25,14.53,376.96307944306875
2024-03-26,12.858,372.8265623601899
2024-03-27,11.342,368.7380298948046
2024-03-28,10.083,364.96308764788546
2024-03-29,9.134,362.8867400233343
2024-03-30,8.598,358.9521303773577
2024-03-31,7.968,355.5625092951165
2024-04-01,7.556,352.81766207419605
2024-04-02,7.259,348.96123006993673
2024-04-03,6.977,346.91313231950863
2024-04-04,6.604,359.19553275081597
2024-04-05,6.769,404.85834986525816
2024-04-06,69.603,430.5234943296979
2024-04-07,110.731,446.87562577705444
2024-04-08,102.957,441.9283720945685
2024-04-09,63.046,437.0385207420821
2024-04-10,43.456,432.20540477126565
2024-04-11,34.573,427.42836498238375
2024-04-12,28.54,423.96103997481913
2024-04-13,23.793,421.07369725755393
2024-04-14,20.261,417.80217901692146
2024-04-15,17.579,413.442479392973
2024-04-16,15.789,411.46243397551183
2024-04-17,14.693,407.69812676955974
2024-04-18,15.801,405.5122126412492
2024-04-19,17.274,407.7036481646908
2024-04-20,18.295,403.2109011599601
2024-04-21,18.208,398.7702752853058
2024-04-22,17.8,394.38116495252365
2024-04-23,19.754,390.0429716091581
2024-04-24,20.186,385.7551036567686
2024-04-25,18.55,382.7073469304848
2024-04-26,16.953,378.504575557521
2024-04-27,15.427,374.3505561000418
2024-04-28,14.232,370.24472211380197
2024-04-29,13.17,366.1865137355676
2024-04-30,12.358,362.1753776066643
2024-05-01,11.998,359.66132634514776
2024-05-02,14.166,355.7258773751387
2024-05-03,30.473,351.8360742970789
2024-05-04,35.152,359.6294353205048
2024-05-05,39.042,355.6943786097881
2024-05-06,114.545,351.8049630861934
2024-05-07,179.153,347.96065844779025
2024-05-08,204.101,344.16094055377914
2024-05-09,157.958,340.405291352918
2024-05-10,115.609,336.693198812779
2024-05-11,99.273,355.5481794169787
2024-05-12,117.974,351.66050743884506
2024-05-13,189.662,347.8179258544216
2024-05-14,161.405,344.01991076292126
2024-05-15,110.897,340.2659443503096
2024-05-16,79.487,336.5555148185941
2024-05-17,61.988,332.905884416994
2024-05-18,51.414,330.25787862554506
2024-05-19,44.723,331.1111187036075
2024-05-20,41.948,327.66490873808954
2024-05-21,43.816,325.95985149342806
2024-05-22,38.636,322.4153363239824
2024-05-23,40.289,318.9119243584256
2024-05-24,39.436,315.44913802051553
2024-05-25,35.7,312.7574847937281
2024-05-26,32.403,309.3660633891497
2024-05-27,29.58,306.013966390684
2024-05-28,27.245,302.7007368886573
2024-05-29,25.243,299.4259232818989
2024-05-30,23.519,296.1890792160714
2024-05-31,21.933,300.8749353076672
2024-06-01,20.889,327.5672711726565
2024-06-02,158.723,362.0340208914754
2024-06-03,399.339,358.07128201015666
2024-06-04,279.007,354.15450511670406
2024-06-05,157.807,350.28315618891
2024-06-06,105.482,346.45670740885856
2024-06-07,99.725,342.6746370908499
2024-06-08,78.684,338.9364296101631
2024-06-09,63.178,335.2415753326448
2024-06-10,53.123,331.5895705451172
2024-06-11,46.043,327.97991738659397
2024-06-12,40.904,324.4121232283573
2024-06-13,36.524,321.30629138727625
2024-06-14,32.783,318.45699800945795
2024-06-15,30.106,321.2666027549435
2024-06-16,29.48,322.1389718128421
2024-06-17,35.82,318.6389191959502
2024-06-18,42.004,315.1794526087442
2024-06-19,35.549,311.7601004882094
2024-06-20,30.9,308.38039675002545
2024-06-21,28.111,305.0398807249196
2024-06-22,26.034,301.7380970957598
2024-06-23,24.818,298.47459583537835
2024-06-24,24.981,295.2489321451174
2024-06-25,26.432,292.0606663940895
2024-06-26,26.194,288.909364059142
2024-06-27,23.826,285.79459566552055
2024-06-28,22.106,282.71593672822075
2024-06-29,20.763,279.6729676940214
2024-06-30,19.731,276.66527388419115
2024-07-01,19.434,273.6924454378607
2024-07-02,22.389,270.7540772560533
2024-07-03,43.649,267.8497689463637
2024-07-04,43.178,264.97912476828213
2024-07-05,49.688,262.1417535791515
2024-07-06,56.085,259.3372687807534
2024-07-07,53.04,256.5652882665141
2024-07-08,66.748,283.0080608253968
2024-07-09,65.041,284.6662429371636
2024-07-10,56.158,281.6006766359915
2024-07-11,53.491,278.57064818763655
2024-07-12,57.591,283.3104967414091
2024-07-13,48.012,280.27372831673694
2024-07-14,42.894,277.27530900205034
2024-07-15,38.976,274.2954197928154
2024-07-16,35.391,271.35007294303585
2024-07-17,32.252,268.43886710596246
2024-07-18,29.927,265.59043705901195
2024-07-19,29.488,262.7459909680358
2024-07-20,34.776,262.9293278743812
2024-07-21,31.819,260.11572247960225
2024-07-22,27.712,257.3347273960623
2024-07-23,25.512,254.58596372427021
2024-07-24,23.951,251.8690569669459
2024-07-25,22.69,249.1836369778789
2024-07-26,21.695,246.54059571422877
2024-07-27,20.967,243.91986249479686
2024-07-28,21.097,241.8091728680313
2024-07-29,32.655,239.24032788588514
2024-07-30,50.43,236.71145178483985
2024-07-31,35.661,234.20167513717138
2024-08-01,28.885,231.7209786002606
2024-08-02,25.955,229.26902429018585
2024-08-03,25.112,226.84547824874525
2024-08-04,26.2,224.4500103978504
2024-08-05,24.9,222.2426095681602
2024-08-06,23.812,226.95693615623358
2024-08-07,24.809,224.5601557151301
2024-08-08,57.627,222.19114253514238
2024-08-09,45.803,219.84957398528678
2024-08-10,35.408,217.53513118310448
2024-08-11,30.171,215.73581272470628
2024-08-12,27.111,219.83921312208525
2024-08-13,25.824,218.74353714300594
2024-08-14,25.822,229.898598501398
2024-08-15,32.259,228.21004023190312
2024-08-16,32.837,225.79867816327692
2024-08-17,39.204,223.67525852022357
2024-08-18,44.463,221.31643229912493
2024-08-19,45.348,219.02891325468266
2024-08-20,43.754,216.72391240270693
2024-08-21,38.843,214.6822904419453
2024-08-22,34.73,212.44065430015866
2024-08-23,31.145,210.22879542357123
2024-08-24,28.425,208.35727321521992
2024-08-25,26.302,207.712178451646
2024-08-26,24.752,208.9281988099409
2024-08-27,23.703,207.37953732159116
2024-08-28,24.258,206.5587981366402
2024-08-29,22.995,205.3073376736721
2024-08-30,20.342,203.9944760682709
2024-08-31,18.459,202.06594673212044
2024-09-01,17.269,200.08120840371464
2024-09-02,16.442,197.99561729773828
2024-09-03,15.46,196.54036637530663
2024-09-04,14.555,194.50108936139728
2024-09-05,13.802,192.48011070757718
2024-09-06,13.271,190.48523947361795
2024-09-07,12.899,188.5107588319315
2024-09-08,12.621,186.55913895168544
2024-09-09,12.245,185.6782305243752
2024-09-10,11.818,183.75939655713847
2024-09-11,11.472,181.86277679235994
2024-09-12,11.201,185.83281252608333
2024-09-13,11.651,190.96193416336297
2024-09-14,13.202,189.8070991242023
2024-09-15,32.36,188.54361952989439
2024-09-16,27.144,188.12833376237415
2024-09-17,20.143,187.15306470717314
2024-09-18,16.73,185.2170462053573
2024-09-19,14.958,183.303441854281
2024-09-20,13.61,181.48679394972226
2024-09-21,12.647,179.6163721472738
2024-09-22,11.816,177.76760229998536
2024-09-23,11.073,175.940232824983
2024-09-24,10.533,174.6062998801331
2024-09-25,10.071,184.97483145554864
2024-09-26,9.764,185.10202617705755
2024-09-27,10.268,197.73918310823453
2024-09-28,12.862,196.47480351428598
2024-09-29,40.55,194.43309541931396
2024-09-30,63.468,192.41261051122424
2024-10-01,79.687,190.41552172503697
2024-10-02,78.596,191.05696116089234
2024-10-03,59.727,193.92055763841554
2024-10-04,46.608,191.9206661612213
2024-10-05,41.766,192.74756707857844
2024-10-06,35.399,190.74686649716796
2024-10-07,30.614,188.76901157825122
2024-10-08,28.017,186.93922109635582
2024-10-09,24.892,185.00545091614563
2024-10-10,23.445,183.12478522780967
2024-10-11,26.437,181.2351757581853
2024-10-12,32.774,179.36744181715855
2024-10-13,29.536,177.52132921927145
2024-10-14,25.979,175.6965867325
2024-10-15,25.727,180.91556528908737
2024-10-16,25.694,197.98829444662218
2024-10-17,28.197,203.60713411493398
2024-10-18,32.593,204.50697390256056
2024-10-19,35.979,214.49321745239365
2024-10-20,36.72,212.2401567129918
2024-10-21,33.9,210.01319533905078
2024-10-22,32.43,207.81203006245062
2024-10-23,28.085,205.6363611387843
2024-10-24,24.973,209.4949766456649
2024-10-25,23.775,219.61115421823948
2024-10-26,31.522,217.29877180638255
2024-10-27,30.709,215.01317819998766
2024-10-28,25.799,212.75468271091438
2024-10-29,22.011,210.52172820512322
2024-10-30,19.358,208.31463956681998
2024-10-31,17.725,206.13311623985578
2024-11-01,16.609,203.98065577451564
2024-11-02,15.722,201.84933011817222
2024-11-03,14.735,199.74268941830175
2024-11-04,14.086,204.37528613752633
2024-11-05,13.718,207.0185060152745
2024-11-06,13.138,204.85196311532272
2024-11-07,12.59,202.7105144871404
2024-11-08,12.599,209.69968103560797
2024-11-09,12.399,207.50206192522955
2024-11-10,11.539,208.74994270132166
2024-11-11,11.821,211.04528409603427
2024-11-12,10.896,220.28394377436405
2024-11-13,11.556,219.0290038871809
2024-11-14,20.666,222.98013404813017
2024-11-15,37.347,220.6286286023354
2024-11-16,29.056,221.61699866161368
2024-11-17,22.843,219.28128228069755
2024-11-18,23.14,232.8024575885319
2024-11-19,22.081,243.9665457489894
2024-11-20,18.964,241.37186612759342
2024-11-21,20.029,238.80725597475242
2024-11-22,19.582,236.2723658886553
2024-11-23,16.706,233.7668505272154
2024-11-24,14.616,231.29036856090582
2024-11-25,13.166,228.84258262614205
2024-11-26,11.928,226.42315927920686
2024-11-27,10.764,224.03176895070976
2024-11-28,9.8,225.87741302864347
2024-11-29,9.142,240.59373514692624
2024-11-30,9.198,246.15440632979
2024-12-01,12.111,259.6108595377388
2024-12-02,35.667,257.0435178803176
2024-12-03,39.723,254.3344359906666
2024-12-04,27.867,258.24009307470146
2024-12-05,21.346,258.5782316125433
2024-12-06,16.296,256.6651249518466
2024-12-07,22.037,260.639136876154
2024-12-08,22.936,257.95021064380984
2024-12-09,21.638,255.1935097003921
2024-12-10,19.765,260.5705132100032
2024-12-11,15.706,261.7620487177595
2024-12-12,13.697,258.9611785936948
2024-12-13,12.375,256.19277372000283
2024-12-14,11.031,253.4564568590143
2024-12-15,9.809,250.95052238572475
2024-12-16,8.871,248.27496358287317
2024-12-17,8.083,245.6304139400702
2024-12-18,7.543,243.01651313796552
2024-12-19,7.113,240.4329050437639
2024-12-20,6.71,237.87923766258703
2024-12-21,6.825,235.35516308940004
2024-12-22,8.384,232.86033746149712
2024-12-23,7.572,230.3944209115385
2024-12-24,6.75,227.95707752113316
2024-12-25,5.97,225.54797527496112
2024-12-26,5.374,223.16678601542807
2024-12-27,4.829,220.81318539784732
2024-12-28,4.547,224.31870108587074
2024-12-29,4.217,221.95174858943392
2024-12-30,4.04,219.6122193227737
2024-12-31,3.951,217.2997946316309
2025-01-01,3.95,221.21575735861765
2025-01-02,3.83,218.88975398348893
2025-01-03,4.346,222.4774313241653
2025-01-04,5.552,220.13179688762153
2025-01-05,4.622,217.81333800761223
2025-01-06,4.499,215.52173890732814
2025-01-07,5.023,220.81890655473134
2025-01-08,5.88,262.93683095169035
2025-01-09,7.98,260.1224079438588
2025-01-10,40.325,258.59152301563813
2025-01-11,43.537,259.0888095355292
2025-01-12,33.203,266.4964901302815
2025-01-13,31.161,272.50288383882366
2025-01-14,29.278,271.7959167723513
2025-01-15,32.367,277.2634739623786
2025-01-16,28.383,301.7071018352789
2025-01-17,26.599,299.65678096835165
2025-01-18,165.508,326.362335765258
2025-01-19,1218.497,338.00101458677966
2025-01-20,868.003,334.3164727906266
2025-01-21,360.011,330.6746634892504
2025-01-22,184.653,327.52391262200166
2025-01-23,117.697,327.56103277982453
2025-01-24,84.783,327.4507861124074
2025-01-25,66.892,324.42968035799913
2025-01-26,54.736,321.07188204231574
2025-01-27,45.99,317.5836833554904
2025-01-28,40.102,314.1359356472684
2025-01-29,35.633,321.27473576371733
2025-01-30,34.121,320.99865232465976
2025-01-31,36.27,351.21504174293636
